contractId,subscriptionYear,policyYear,propertyType,surface,riskZone,formula,franchise,premiumHT,brokerCommission,coverageStartDate,coverageEndDate,cancellationDate,cancellationReason
MRH_2022_00735,2022,1,Appartement,70,3,Premium,500,252.54,50.51,2023-11-01,2024-10-31,,
MRH_2022_00735,2022,2,Appartement,70,3,Premium,500,260.11,52.02,2024-11-01,2025-10-31,,
MRH_2022_00736,2022,0,Maison,116,2,Confort,150,328.13,65.63,2022-02-22,2023-02-21,,
MRH_2022_00736,2022,1,Maison,116,2,Confort,150,337.97,67.59,2023-02-22,2024-02-21,,
MRH_2022_00736,2022,2,Maison,116,2,Confort,150,348.11,69.62,2024-02-22,2025-02-21,,
MRH_2022_00737,2022,0,Maison,137,3,Essentielle,300,293.68,58.74,2022-09-18,2023-09-17,,
MRH_2022_00737,2022,1,Maison,137,3,Essentielle,300,25.69,5.14,2023-09-18,2023-10-18,2023-10-18,Insatisfaction service
MRH_2022_00738,2022,0,Maison,176,1,Confort,500,315.93,63.19,2022-08-15,2023-08-14,,
MRH_2022_00738,2022,1,Maison,176,1,Confort,500,82.92,16.58,2023-08-15,2023-11-15,2023-11-15,Vente du bien
MRH_2022_00739,2022,0,Maison,135,2,Confort,300,325.38,65.08,2022-12-13,2023-12-12,,
MRH_2022_00739,2022,1,Maison,135,2,Confort,300,335.14,67.03,2023-12-13,2024-12-12,,
MRH_2022_00739,2022,2,Maison,135,2,Confort,300,345.2,69.04,2024-12-13,2025-12-12,,
MRH_2022_00740,2022,0,Maison,50,3,Confort,500,197.8,39.56,2022-08-18,2023-08-17,,
MRH_2022_00740,2022,1,Maison,50,3,Confort,500,203.73,40.75,2023-08-18,2024-08-17,,
MRH_2022_00740,2022,2,Maison,50,3,Confort,500,209.85,41.97,2024-08-18,2025-08-17,,
MRH_2022_00741,2022,0,Appartement,20,3,Confort,300,130.0,26.0,2022-06-02,2023-06-01,,
MRH_2022_00741,2022,1,Appartement,20,3,Confort,300,11.37,2.27,2023-06-02,2023-07-02,2023-07-02,Prix trop élevé
MRH_2022_00742,2022,0,Maison,123,2,Confort,150,339.1,67.82,2022-11-11,2023-11-10,,
MRH_2022_00742,2022,1,Maison,123,2,Confort,150,349.27,69.85,2023-11-11,2024-11-10,,
MRH_2022_00742,2022,2,Maison,123,2,Confort,150,359.75,71.95,2024-11-11,2025-11-10,,
MRH_2022_00743,2022,0,Maison,108,2,Essentielle,300,243.86,48.77,2022-10-03,2023-10-02,,
MRH_2022_00743,2022,1,Maison,108,2,Essentielle,300,251.18,50.24,2023-10-03,2024-10-02,,
MRH_2022_00743,2022,2,Maison,108,2,Essentielle,300,107.73,21.55,2024-10-03,2025-03-03,2025-03-03,Déménagement
MRH_2022_00744,2022,0,Appartement,69,1,Essentielle,500,135.27,27.05,2022-11-28,2023-11-27,,
MRH_2022_00744,2022,1,Appartement,69,1,Essentielle,500,139.33,27.87,2023-11-28,2024-11-27,,
MRH_2022_00744,2022,2,Appartement,69,1,Essentielle,500,143.51,28.7,2024-11-28,2025-11-27,,
MRH_2022_00745,2022,0,Appartement,92,1,Essentielle,500,158.2,31.64,2022-06-19,2023-06-18,,
MRH_2022_00745,2022,1,Appartement,92,1,Essentielle,500,109.82,21.96,2023-06-19,2024-02-19,2024-02-19,Déménagement
MRH_2022_00746,2022,0,Maison,125,2,Confort,300,311.12,62.22,2022-03-20,2023-03-19,,
MRH_2022_00746,2022,1,Maison,125,2,Confort,300,320.45,64.09,2023-03-20,2024-03-19,,
MRH_2022_00746,2022,2,Maison,125,2,Confort,300,330.07,66.01,2024-03-20,2025-03-19,,
MRH_2022_00747,2022,0,Appartement,20,1,Premium,300,143.65,28.73,2022-05-09,2023-05-08,,
MRH_2022_00747,2022,1,Appartement,20,1,Premium,300,124.04,24.81,2023-05-09,2024-03-09,2024-03-09,Insatisfaction service
MRH_2022_00748,2022,0,Maison,50,3,Premium,150,307.45,61.49,2022-10-11,2023-10-10,,
MRH_2022_00748,2022,1,Maison,50,3,Premium,150,316.67,63.33,2023-10-11,2024-10-10,,
MRH_2022_00748,2022,2,Maison,50,3,Premium,150,326.17,65.23,2024-10-11,2025-10-10,,
MRH_2022_00749,2022,0,Appartement,44,1,Premium,300,183.43,36.69,2022-07-22,2023-07-21,,
MRH_2022_00749,2022,1,Appartement,44,1,Premium,300,188.93,37.79,2023-07-22,2024-07-21,,
MRH_2022_00749,2022,2,Appartement,44,1,Premium,300,194.6,38.92,2024-07-22,2025-07-21,,
MRH_2022_00750,2022,0,Appartement,75,3,Confort,300,212.5,42.5,2022-01-21,2023-01-20,,
MRH_2022_00750,2022,1,Appartement,75,3,Confort,300,218.88,43.78,2023-01-21,2024-01-20,,
MRH_2022_00750,2022,2,Appartement,75,3,Confort,300,225.44,45.09,2024-01-21,2025-01-20,,
MRH_2022_00751,2022,0,Appartement,79,3,Confort,500,201.02,40.2,2022-10-24,2023-10-23,,
MRH_2022_00751,2022,1,Appartement,79,3,Confort,500,207.05,41.41,2023-10-24,2024-10-23,,
MRH_2022_00751,2022,2,Appartement,79,3,Confort,500,213.26,42.65,2024-10-24,2025-10-23,,
MRH_2022_00752,2022,0,Appartement,127,1,Essentielle,300,209.89,41.98,2022-07-14,2023-07-13,,
MRH_2022_00752,2022,1,Appartement,127,1,Essentielle,300,216.19,43.24,2023-07-14,2024-07-13,,
MRH_2022_00752,2022,2,Appartement,127,1,Essentielle,300,222.67,44.53,2024-07-14,2025-07-13,,
MRH_2022_00753,2022,0,Appartement,72,4,Confort,300,239.2,47.84,2022-11-20,2023-11-19,,
MRH_2022_00753,2022,1,Appartement,72,4,Confort,300,246.38,49.28,2023-11-20,2024-11-19,,
MRH_2022_00753,2022,2,Appartement,72,4,Confort,300,253.77,50.75,2024-11-20,2025-11-19,,
MRH_2022_00754,2022,0,Appartement,89,1,Confort,300,198.47,39.69,2022-08-16,2023-08-15,,
MRH_2022_00754,2022,1,Appartement,89,1,Confort,300,204.42,40.88,2023-08-16,2024-08-15,,
MRH_2022_00754,2022,2,Appartement,89,1,Confort,300,210.56,42.11,2024-08-16,2025-08-15,,
MRH_2022_00755,2022,0,Maison,142,1,Essentielle,300,255.04,51.01,2022-11-18,2023-11-17,,
MRH_2022_00755,2022,1,Maison,142,1,Essentielle,300,262.69,52.54,2023-11-18,2024-11-17,,
MRH_2022_00755,2022,2,Maison,142,1,Essentielle,300,270.57,54.11,2024-11-18,2025-11-17,,
MRH_2022_00756,2022,0,Maison,125,3,Essentielle,150,306.21,61.24,2022-06-20,2023-06-19,,
MRH_2022_00756,2022,1,Maison,125,3,Essentielle,150,315.4,63.08,2023-06-20,2024-06-19,,
MRH_2022_00756,2022,2,Maison,125,3,Essentielle,150,191.35,38.27,2024-06-20,2025-01-20,2025-01-20,Concurrent moins cher
MRH_2022_00757,2022,0,Maison,150,4,Premium,300,545.67,109.13,2022-02-19,2023-02-18,,
MRH_2022_00757,2022,1,Maison,150,4,Premium,300,562.04,112.41,2023-02-19,2024-02-18,,
MRH_2022_00757,2022,2,Maison,150,4,Premium,300,578.9,115.78,2024-02-19,2025-02-18,,
MRH_2022_00758,2022,0,Appartement,48,4,Premium,300,257.14,51.43,2022-08-03,2023-08-02,,
MRH_2022_00758,2022,1,Appartement,48,4,Premium,300,264.85,52.97,2023-08-03,2024-08-02,,
MRH_2022_00758,2022,2,Appartement,48,4,Premium,300,272.8,54.56,2024-08-03,2025-08-02,,
MRH_2022_00759,2022,0,Maison,94,2,Confort,300,266.95,53.39,2022-07-07,2023-07-06,,
MRH_2022_00759,2022,1,Maison,94,2,Confort,300,274.96,54.99,2023-07-07,2024-07-06,,
MRH_2022_00759,2022,2,Maison,94,2,Confort,300,283.21,56.64,2024-07-07,2025-07-06,,
MRH_2022_00760,2022,0,Maison,166,3,Essentielle,150,363.72,72.74,2022-08-18,2023-08-17,,
MRH_2022_00760,2022,1,Maison,166,3,Essentielle,150,374.63,74.93,2023-08-18,2024-08-17,,
MRH_2022_00760,2022,2,Maison,166,3,Essentielle,150,385.87,77.17,2024-08-18,2025-08-17,,
MRH_2022_00761,2022,0,Appartement,31,5,Premium,300,257.11,51.42,2022-06-16,2023-06-15,,
MRH_2022_00761,2022,1,Appartement,31,5,Premium,300,264.82,52.96,2023-06-16,2024-06-15,,
MRH_2022_00761,2022,2,Appartement,31,5,Premium,300,272.77,54.55,2024-06-16,2025-06-15,,
MRH_2022_00762,2022,0,Appartement,82,5,Confort,150,331.16,66.23,2022-12-26,2023-12-25,,
MRH_2022_00762,2022,1,Appartement,82,5,Confort,150,341.09,68.22,2023-12-26,2024-12-25,,
MRH_2022_00762,2022,2,Appartement,82,5,Confort,150,351.33,70.27,2024-12-26,2025-12-25,,
MRH_2022_00763,2022,0,Appartement,40,5,Confort,300,216.0,43.2,2022-08-13,2023-08-12,,
MRH_2022_00763,2022,1,Appartement,40,5,Confort,300,130.44,26.09,2023-08-13,2024-03-13,2024-03-13,Concurrent moins cher
MRH_2022_00764,2022,0,Appartement,35,5,Confort,300,205.88,41.18,2022-04-28,2023-04-27,,
MRH_2022_00764,2022,1,Appartement,35,5,Confort,300,212.06,42.41,2023-04-28,2024-04-27,,
MRH_2022_00764,2022,2,Appartement,35,5,Confort,300,218.42,43.68,2024-04-28,2025-04-27,,
MRH_2022_00765,2022,0,Maison,169,3,Essentielle,150,367.92,73.58,2022-08-16,2023-08-15,,
MRH_2022_00765,2022,1,Maison,169,3,Essentielle,150,378.96,75.79,2023-08-16,2024-08-15,,
MRH_2022_00765,2022,2,Maison,169,3,Essentielle,150,390.33,78.07,2024-08-16,2025-08-15,,
MRH_2022_00766,2022,0,Appartement,35,3,Premium,150,218.08,43.62,2022-03-23,2023-03-22,,
MRH_2022_00766,2022,1,Appartement,35,3,Premium,150,224.62,44.92,2023-03-23,2024-03-22,,
MRH_2022_00766,2022,2,Appartement,35,3,Premium,150,136.28,27.26,2024-03-23,2024-10-23,2024-10-23,Vente du bien
MRH_2022_00767,2022,0,Maison,86,3,Confort,300,269.0,53.8,2022-11-15,2023-11-14,,
MRH_2022_00767,2022,1,Maison,86,3,Confort,300,277.07,55.41,2023-11-15,2024-11-14,,
MRH_2022_00767,2022,2,Maison,86,3,Confort,300,285.38,57.08,2024-11-15,2025-11-14,,
MRH_2022_00768,2022,0,Appartement,58,3,Essentielle,150,174.84,34.97,2022-02-06,2023-02-05,,
MRH_2022_00768,2022,1,Appartement,58,3,Essentielle,150,180.09,36.02,2023-02-06,2024-02-05,,
MRH_2022_00768,2022,2,Appartement,58,3,Essentielle,150,185.49,37.1,2024-02-06,2025-02-05,,
MRH_2022_00769,2022,0,Maison,107,3,Confort,300,300.5,60.1,2022-08-16,2023-08-15,,
MRH_2022_00769,2022,1,Maison,107,3,Confort,300,309.51,61.9,2023-08-16,2024-08-15,,
MRH_2022_00769,2022,2,Maison,107,3,Confort,300,318.8,63.76,2024-08-16,2025-08-15,,
MRH_2022_00770,2022,0,Appartement,54,3,Essentielle,300,153.85,30.77,2022-04-03,2023-04-02,,
MRH_2022_00770,2022,1,Appartement,54,3,Essentielle,300,158.47,31.69,2023-04-03,2024-04-02,,
MRH_2022_00770,2022,2,Appartement,54,3,Essentielle,300,163.22,32.64,2024-04-03,2025-04-02,,
MRH_2022_00771,2022,0,Maison,198,2,Premium,300,539.69,107.94,2022-02-15,2023-02-14,,
MRH_2022_00771,2022,1,Maison,198,2,Premium,300,555.88,111.18,2023-02-15,2024-02-14,,
MRH_2022_00771,2022,2,Maison,198,2,Premium,300,572.56,114.51,2024-02-15,2025-02-14,,
MRH_2022_00772,2022,0,Appartement,47,3,Confort,300,170.5,34.1,2022-03-03,2023-03-02,,
MRH_2022_00772,2022,1,Appartement,47,3,Confort,300,175.62,35.12,2023-03-03,2024-03-02,,
MRH_2022_00772,2022,2,Appartement,47,3,Confort,300,180.88,36.18,2024-03-03,2025-03-02,,
MRH_2022_00773,2022,0,Appartement,95,4,Premium,500,333.53,66.71,2022-02-08,2023-02-07,,
MRH_2022_00773,2022,1,Appartement,95,4,Premium,500,343.54,68.71,2023-02-08,2024-02-07,,
MRH_2022_00773,2022,2,Appartement,95,4,Premium,500,353.84,70.77,2024-02-08,2025-02-07,,
MRH_2022_00774,2022,0,Maison,124,4,Essentielle,500,293.17,58.63,2022-07-05,2023-07-04,,
MRH_2022_00774,2022,1,Maison,124,4,Essentielle,500,301.97,60.39,2023-07-05,2024-07-04,,
MRH_2022_00774,2022,2,Maison,124,4,Essentielle,500,311.02,62.2,2024-07-05,2025-07-04,,
MRH_2022_00775,2022,0,Appartement,83,2,Essentielle,300,181.28,36.26,2022-01-10,2023-01-09,,
MRH_2022_00775,2022,1,Appartement,83,2,Essentielle,300,186.72,37.34,2023-01-10,2024-01-09,,
MRH_2022_00775,2022,2,Appartement,83,2,Essentielle,300,192.32,38.46,2024-01-10,2025-01-09,,
MRH_2022_00776,2022,0,Appartement,29,2,Confort,500,125.42,25.08,2022-02-01,2023-01-31,,
MRH_2022_00776,2022,1,Appartement,29,2,Confort,500,129.18,25.84,2023-02-01,2024-01-31,,
MRH_2022_00776,2022,2,Appartement,29,2,Confort,500,133.06,26.61,2024-02-01,2025-01-31,,
MRH_2022_00777,2022,0,Maison,97,2,Confort,300,271.22,54.24,2022-02-04,2023-02-03,,
MRH_2022_00777,2022,1,Maison,97,2,Confort,300,279.36,55.87,2023-02-04,2024-02-03,,
MRH_2022_00777,2022,2,Maison,97,2,Confort,300,96.17,19.23,2024-02-04,2024-06-04,2024-06-04,Insatisfaction service
MRH_2022_00778,2022,0,Maison,136,5,Premium,150,664.09,132.82,2022-01-09,2023-01-08,,
MRH_2022_00778,2022,1,Maison,136,5,Premium,150,684.01,136.8,2023-01-09,2024-01-08,,
MRH_2022_00778,2022,2,Maison,136,5,Premium,150,704.53,140.91,2024-01-09,2025-01-08,,
MRH_2022_00779,2022,0,Maison,109,4,Essentielle,300,296.67,59.33,2022-05-06,2023-05-05,,
MRH_2022_00779,2022,1,Maison,109,4,Essentielle,300,305.57,61.11,2023-05-06,2024-05-05,,
MRH_2022_00779,2022,2,Maison,109,4,Essentielle,300,314.74,62.95,2024-05-06,2025-05-05,,
MRH_2022_00780,2022,0,Maison,101,1,Essentielle,500,193.76,38.75,2022-03-09,2023-03-08,,
MRH_2022_00780,2022,1,Maison,101,1,Essentielle,500,199.57,39.91,2023-03-09,2024-03-08,,
MRH_2022_00780,2022,2,Maison,101,1,Essentielle,500,52.38,10.48,2024-03-09,2024-06-09,2024-06-09,Insatisfaction service
MRH_2022_00781,2022,0,Maison,153,5,Essentielle,300,424.0,84.8,2022-10-27,2023-10-26,,
MRH_2022_00781,2022,1,Maison,153,5,Essentielle,300,436.72,87.34,2023-10-27,2024-10-26,,
MRH_2022_00781,2022,2,Maison,153,5,Essentielle,300,449.82,89.96,2024-10-27,2025-10-26,,
MRH_2022_00782,2022,0,Appartement,29,4,Essentielle,500,129.05,25.81,2022-03-18,2023-03-17,,
MRH_2022_00782,2022,1,Appartement,29,4,Essentielle,500,132.92,26.58,2023-03-18,2024-03-17,,
MRH_2022_00782,2022,2,Appartement,29,4,Essentielle,500,136.91,27.38,2024-03-18,2025-03-17,,
MRH_2022_00783,2022,0,Maison,141,2,Essentielle,300,283.84,56.77,2022-03-23,2023-03-22,,
MRH_2022_00783,2022,1,Maison,141,2,Essentielle,300,292.36,58.47,2023-03-23,2024-03-22,,
MRH_2022_00783,2022,2,Maison,141,2,Essentielle,300,301.13,60.23,2024-03-23,2025-03-22,,
MRH_2022_00784,2022,0,Maison,127,3,Confort,500,304.06,60.81,2022-08-16,2023-08-15,,
MRH_2022_00784,2022,1,Maison,127,3,Confort,500,313.18,62.64,2023-08-16,2024-08-15,,
MRH_2022_00784,2022,2,Maison,127,3,Confort,500,322.58,64.52,2024-08-16,2025-08-15,,
MRH_2022_00785,2022,0,Appartement,55,2,Premium,300,225.39,45.08,2022-10-22,2023-10-21,,
MRH_2022_00785,2022,1,Appartement,55,2,Premium,300,232.15,46.43,2023-10-22,2024-10-21,,
MRH_2022_00785,2022,2,Appartement,55,2,Premium,300,239.12,47.82,2024-10-22,2025-10-21,,
MRH_2022_00786,2022,0,Maison,141,3,Confort,500,323.38,64.68,2022-02-08,2023-02-07,,
MRH_2022_00786,2022,1,Maison,141,3,Confort,500,333.08,66.62,2023-02-08,2024-02-07,,
MRH_2022_00786,2022,2,Maison,141,3,Confort,500,343.07,68.61,2024-02-08,2025-02-07,,
MRH_2022_00787,2022,0,Maison,179,3,Confort,150,449.35,89.87,2022-06-05,2023-06-04,,
MRH_2022_00787,2022,1,Maison,179,3,Confort,150,311.94,62.39,2023-06-05,2024-02-05,2024-02-05,Insatisfaction service
MRH_2022_00788,2022,0,Appartement,71,5,Confort,150,306.65,61.33,2022-06-02,2023-06-01,,
MRH_2022_00788,2022,1,Appartement,71,5,Confort,150,315.85,63.17,2023-06-02,2024-06-01,,
MRH_2022_00788,2022,2,Appartement,71,5,Confort,150,325.32,65.06,2024-06-02,2025-06-01,,
MRH_2022_00789,2022,0,Appartement,60,5,Confort,300,256.5,51.3,2022-01-26,2023-01-25,,
MRH_2022_00789,2022,1,Appartement,60,5,Confort,300,264.19,52.84,2023-01-26,2024-01-25,,
MRH_2022_00789,2022,2,Appartement,60,5,Confort,300,272.12,54.42,2024-01-26,2025-01-25,,
MRH_2022_00790,2022,0,Appartement,24,1,Premium,500,138.26,27.65,2022-02-13,2023-02-12,,
MRH_2022_00790,2022,1,Appartement,24,1,Premium,500,142.41,28.48,2023-02-13,2024-02-12,,
MRH_2022_00790,2022,2,Appartement,24,1,Premium,500,146.68,29.34,2024-02-13,2025-02-12,,
MRH_2022_00791,2022,0,Maison,113,2,Confort,500,270.5,54.1,2022-05-21,2023-05-20,,
MRH_2022_00791,2022,1,Maison,113,2,Confort,500,278.62,55.72,2023-05-21,2024-05-20,,
MRH_2022_00791,2022,2,Maison,113,2,Confort,500,286.97,57.39,2024-05-21,2025-05-20,,
MRH_2022_00792,2022,0,Appartement,68,3,Confort,300,202.0,40.4,2022-11-20,2023-11-19,,
MRH_2022_00792,2022,1,Appartement,68,3,Confort,300,208.06,41.61,2023-11-20,2024-11-19,,
MRH_2022_00792,2022,2,Appartement,68,3,Confort,300,214.3,42.86,2024-11-20,2025-11-19,,
MRH_2022_00793,2022,0,Maison,73,4,Confort,500,263.97,52.79,2022-02-25,2023-02-24,,
MRH_2022_00793,2022,1,Maison,73,4,Confort,500,271.89,54.38,2023-02-25,2024-02-24,,
MRH_2022_00793,2022,2,Maison,73,4,Confort,500,280.05,56.01,2024-02-25,2025-02-24,,
MRH_2022_00794,2022,0,Appartement,62,3,Essentielle,300,164.05,32.81,2022-08-22,2023-08-21,,
MRH_2022_00794,2022,1,Appartement,62,3,Essentielle,300,168.97,33.79,2023-08-22,2024-08-21,,
MRH_2022_00794,2022,2,Appartement,62,3,Essentielle,300,174.04,34.81,2024-08-22,2025-08-21,,
MRH_2022_00795,2022,0,Appartement,29,3,Essentielle,500,112.22,22.44,2022-02-26,2023-02-25,,
MRH_2022_00795,2022,1,Appartement,29,3,Essentielle,500,115.59,23.12,2023-02-26,2024-02-25,,
MRH_2022_00795,2022,2,Appartement,29,3,Essentielle,500,119.05,23.81,2024-02-26,2025-02-25,,
MRH_2022_00796,2022,0,Appartement,66,5,Premium,500,321.31,64.26,2022-05-19,2023-05-18,,
MRH_2022_00796,2022,1,Appartement,66,5,Premium,500,56.22,11.24,2023-05-19,2023-07-19,2023-07-19,Déménagement
MRH_2022_00797,2022,0,Appartement,39,3,Confort,300,158.5,31.7,2022-06-09,2023-06-08,,
MRH_2022_00797,2022,1,Appartement,39,3,Confort,300,163.25,32.65,2023-06-09,2024-06-08,,
MRH_2022_00797,2022,2,Appartement,39,3,Confort,300,168.15,33.63,2024-06-09,2025-06-08,,
MRH_2022_00798,2022,0,Appartement,63,3,Confort,300,194.5,38.9,2022-07-02,2023-07-01,,
MRH_2022_00798,2022,1,Appartement,63,3,Confort,300,84.52,16.9,2023-07-02,2023-12-02,2023-12-02,Concurrent moins cher
MRH_2022_00799,2022,0,Appartement,29,3,Essentielle,300,121.97,24.39,2022-04-06,2023-04-05,,
MRH_2022_00799,2022,1,Appartement,29,3,Essentielle,300,105.67,21.13,2023-04-06,2024-02-06,2024-02-06,Concurrent moins cher
MRH_2022_00800,2022,0,Maison,136,1,Confort,150,321.64,64.33,2022-07-04,2023-07-03,,
MRH_2022_00800,2022,1,Maison,136,1,Confort,150,305.88,61.18,2023-07-04,2024-06-04,2024-06-04,Insatisfaction service
MRH_2022_00801,2022,0,Appartement,34,3,Confort,300,151.0,30.2,2022-10-27,2023-10-26,,
MRH_2022_00801,2022,1,Appartement,34,3,Confort,300,155.53,31.11,2023-10-27,2024-10-26,,
MRH_2022_00801,2022,2,Appartement,34,3,Confort,300,160.2,32.04,2024-10-27,2025-10-26,,
MRH_2022_00802,2022,0,Maison,152,3,Confort,300,368.0,73.6,2022-02-05,2023-02-04,,
MRH_2022_00802,2022,1,Maison,152,3,Confort,300,379.04,75.81,2023-02-05,2024-02-04,,
MRH_2022_00802,2022,2,Maison,152,3,Confort,300,390.41,78.08,2024-02-05,2025-02-04,,
MRH_2022_00803,2022,0,Maison,111,1,Confort,300,260.52,52.1,2022-11-08,2023-11-07,,
MRH_2022_00803,2022,1,Maison,111,1,Confort,300,268.34,53.67,2023-11-08,2024-11-07,,
MRH_2022_00803,2022,2,Maison,111,1,Confort,300,276.39,55.28,2024-11-08,2025-11-07,,
MRH_2022_00804,2022,0,Maison,95,2,Essentielle,500,209.87,41.97,2022-03-16,2023-03-15,,
MRH_2022_00804,2022,1,Maison,95,2,Essentielle,500,216.17,43.23,2023-03-16,2024-03-15,,
MRH_2022_00804,2022,2,Maison,95,2,Essentielle,500,222.65,44.53,2024-03-16,2025-03-15,,
MRH_2022_00805,2022,0,Maison,116,3,Essentielle,500,245.55,49.11,2022-10-08,2023-10-07,,
MRH_2022_00805,2022,1,Maison,116,3,Essentielle,500,252.92,50.58,2023-10-08,2024-10-07,,
MRH_2022_00805,2022,2,Maison,116,3,Essentielle,500,260.5,52.1,2024-10-08,2025-10-07,,
MRH_2022_00806,2022,0,Maison,76,1,Essentielle,500,168.83,33.77,2022-07-28,2023-07-27,,
MRH_2022_00806,2022,1,Maison,76,1,Essentielle,500,173.89,34.78,2023-07-28,2024-07-27,,
MRH_2022_00806,2022,2,Maison,76,1,Essentielle,500,179.11,35.82,2024-07-28,2025-07-27,,
MRH_2022_00807,2022,0,Maison,130,2,Confort,500,292.79,58.56,2022-04-23,2023-04-22,,
MRH_2022_00807,2022,1,Maison,130,2,Confort,500,25.62,5.12,2023-04-23,2023-05-23,2023-05-23,Insatisfaction service
MRH_2022_00808,2022,0,Appartement,64,3,Essentielle,500,153.27,30.65,2022-08-04,2023-08-03,,
MRH_2022_00808,2022,1,Appartement,64,3,Essentielle,500,157.87,31.57,2023-08-04,2024-08-03,,
MRH_2022_00808,2022,2,Appartement,64,3,Essentielle,500,162.6,32.52,2024-08-04,2025-08-03,,
MRH_2022_00809,2022,0,Appartement,63,2,Essentielle,300,157.06,31.41,2022-08-08,2023-08-07,,
MRH_2022_00809,2022,1,Appartement,63,2,Essentielle,300,161.77,32.35,2023-08-08,2024-08-07,,
MRH_2022_00809,2022,2,Appartement,63,2,Essentielle,300,166.62,33.32,2024-08-08,2025-08-07,,
MRH_2022_00810,2022,0,Maison,112,5,Premium,500,497.3,99.46,2022-03-10,2023-03-09,,
MRH_2022_00810,2022,1,Maison,112,5,Premium,500,512.22,102.44,2023-03-10,2024-03-09,,
MRH_2022_00810,2022,2,Maison,112,5,Premium,500,527.59,105.52,2024-03-10,2025-03-09,,
MRH_2022_00811,2022,0,Appartement,98,2,Confort,300,234.65,46.93,2022-10-07,2023-10-06,,
MRH_2022_00811,2022,1,Appartement,98,2,Confort,300,241.69,48.34,2023-10-07,2024-10-06,,
MRH_2022_00811,2022,2,Appartement,98,2,Confort,300,248.94,49.79,2024-10-07,2025-10-06,,
MRH_2022_00812,2022,0,Maison,98,1,Essentielle,500,190.77,38.15,2022-02-26,2023-02-25,,
MRH_2022_00812,2022,1,Maison,98,1,Essentielle,500,196.49,39.3,2023-02-26,2024-02-25,,
MRH_2022_00812,2022,2,Maison,98,1,Essentielle,500,202.39,40.48,2024-02-26,2025-02-25,,
MRH_2022_00813,2022,0,Appartement,66,1,Premium,300,219.9,43.98,2022-11-06,2023-11-05,,
MRH_2022_00813,2022,1,Appartement,66,1,Premium,300,226.5,45.3,2023-11-06,2024-11-05,,
MRH_2022_00813,2022,2,Appartement,66,1,Premium,300,233.29,46.66,2024-11-06,2025-11-05,,
MRH_2022_00814,2022,0,Appartement,72,4,Essentielle,150,223.65,44.73,2022-10-08,2023-10-07,,
MRH_2022_00814,2022,1,Appartement,72,4,Essentielle,150,78.26,15.65,2023-10-08,2024-02-08,2024-02-08,Insatisfaction service
MRH_2022_00815,2022,0,Appartement,52,1,Premium,300,196.69,39.34,2022-03-28,2023-03-27,,
MRH_2022_00815,2022,1,Appartement,52,1,Premium,300,202.59,40.52,2023-03-28,2024-03-27,,
MRH_2022_00815,2022,2,Appartement,52,1,Premium,300,208.67,41.73,2024-03-28,2025-03-27,,
MRH_2022_00816,2022,0,Maison,151,3,Premium,500,438.33,87.67,2022-08-27,2023-08-26,,
MRH_2022_00816,2022,1,Maison,151,3,Premium,500,451.48,90.3,2023-08-27,2024-08-26,,
MRH_2022_00816,2022,2,Maison,151,3,Premium,500,465.02,93.0,2024-08-27,2025-08-26,,
MRH_2022_00817,2022,0,Maison,58,1,Confort,150,212.25,42.45,2022-03-21,2023-03-20,,
MRH_2022_00817,2022,1,Maison,58,1,Confort,150,218.62,43.72,2023-03-21,2024-03-20,,
MRH_2022_00817,2022,2,Maison,58,1,Confort,150,225.18,45.04,2024-03-21,2025-03-20,,
MRH_2022_00818,2022,0,Appartement,33,3,Confort,500,137.54,27.51,2022-12-28,2023-12-27,,
MRH_2022_00818,2022,1,Appartement,33,3,Confort,500,130.8,26.16,2023-12-28,2024-11-28,2024-11-28,Concurrent moins cher
MRH_2022_00819,2022,0,Appartement,96,3,Confort,150,268.4,53.68,2022-04-27,2023-04-26,,
MRH_2022_00819,2022,1,Appartement,96,3,Confort,150,276.45,55.29,2023-04-27,2024-04-26,,
MRH_2022_00819,2022,2,Appartement,96,3,Confort,150,284.75,56.95,2024-04-27,2025-04-26,,
MRH_2022_00820,2022,0,Appartement,101,1,Confort,500,196.67,39.33,2022-06-21,2023-06-20,,
MRH_2022_00820,2022,1,Appartement,101,1,Confort,500,202.57,40.51,2023-06-21,2024-06-20,,
MRH_2022_00820,2022,2,Appartement,101,1,Confort,500,208.65,41.73,2024-06-21,2025-06-20,,
MRH_2022_00821,2022,0,Maison,94,4,Confort,500,297.3,59.46,2022-08-28,2023-08-27,,
MRH_2022_00821,2022,1,Maison,94,4,Confort,500,306.22,61.24,2023-08-28,2024-08-27,,
MRH_2022_00821,2022,2,Maison,94,4,Confort,500,315.41,63.08,2024-08-28,2025-08-27,,
MRH_2022_00822,2022,0,Maison,133,3,Confort,150,373.45,74.69,2022-02-11,2023-02-10,,
